-30,-0.141786012,78.16595593,-4.703908779,EOSEoS_mintomaxthreshold_DVI1,249,239,241,729
-9,-0.044905212,86.05303597,-15.87306697,EOSEoS_mintomaxcubic_threshold_NDPI1,204,253,274,731
-82,-0.252038353,83.36401102,-2.952084784,EOSEoS_threshold_NDPI2,269,249,214,732
-25,-0.117866931,74.18091623,-10.13225654,EOScubic_EoS_EVTNDVI,241,225,266,732
5,-0.098080132,77.67153061,-10.4077673,EOSEoS_threshold_NDPI4,233,237,268,738
6,-0.050856091,86.1548509,-15.23966421,EOSEoS_mintomaxcubic_threshold_NDPI4,214,255,271,740
1,-0.047747853,86.19493411,-15.62697349,EOSEoS_mintomaxcubic_threshold_NDPI3,210,257,273,740
-3,-0.047276135,86.41170831,-15.99262355,EOSEoS_mintomaxcubic_threshold_NDPI2,209,259,276,744
-82,-0.205746642,89.0656593,-3.236172113,EOSEoS_threshold_NDPI13,259,263,224,746
10,-0.059147972,86.40476453,-14.79112812,EOSEoS_mintomaxcubic_threshold_NDPI5,218,258,270,746
5,-0.055786465,90.48238173,-15.98581609,EOSmintomaxcubiccubic_EoS_EVTNDPI,216,268,275,759
-82,-0.228470524,93.16727788,-3.571333265,EOSEoS_threshold_NDPI1,263,273,236,772
-10,-0.130694054,100.1908595,-21.88556793,EOSEoS_mintomaxthreshold_NDPI1,243,276,279,798
-8,-0.134333334,101.0414519,-22.19324637,EOSEoS_mintomaxthreshold_NDPI13,245,277,281,803
-4,-0.138625907,101.7089393,-22.26266918,EOSEoS_mintomaxthreshold_NDPI2,246,279,282,807
-1,-0.141153299,102.6865376,-22.13262879,EOSEoS_mintomaxthreshold_NDPI3,248,282,280,810
8,-0.156934779,102.1651849,-20.6148365,EOSEoS_mintomaxthreshold_NDPI5,254,280,277,811
4,-0.147314296,102.2985826,-21.36212401,EOSEoS_mintomaxthreshold_NDPI4,253,281,278,812
5,-0.183524842,122.069857,-27.83200266,EOScubic_EoS_EVTNDPI,257,285,284,826
-25,-0.289791648,112.5963661,-26.74496543,EOScubic_EoS_EVTDVI,271,283,283,837
-26,-0.346117657,121.135255,-30.53134616,EOScubic_EoS_EVTNDGI,273,284,285,842
dif,R,RMSE,KGE,name,,,,
