dif,R,RMSE,KGE,name,dif_mean,,
15.5,0.533743113,37.6446891,-0.950732445,Budburstfilter_cubic_SoS_threshold_PPI4,,,-25.43408852
11.5,0.465792289,48.16774867,-1.451220267,Budburstfilter_cubic_SoS_threshold_PPI5,,,-37.72654135
-14.5,0.249742269,56.13490202,-1.530098421,Budburstmintomaxcubic_SoS_threshold_NDGI1,,,45.99043979
-23.5,0.189361849,52.43191087,-1.419040108,Budburstmintomaxcubic_SoS_threshold_NDGI13,,,38.98100582
-32.5,0.18330616,49.97791949,-1.482404287,Budburstmintomaxcubic_SoS_threshold_NDGI2,,,33.48100582
-44.5,0.188930543,44.73452151,-1.733291636,Budburstmintomaxcubic_SoS_threshold_NDGI3,,,19.2357228
-55.5,0.194138563,40.35786168,-1.52582471,Budburstmintomaxcubic_SoS_threshold_NDGI4,,,5.197986956
-66.5,0.185329554,39.92979485,-1.291366687,Budburstmintomaxcubic_SoS_threshold_NDGI5,,,-8.86805078
-9.5,0.148046468,37.13869008,-0.171037078,Budburstmintomaxcubic_SoS_threshold_EVI1,,,21.64138318
-17.5,0.199263248,32.73201417,0.089132409,Budburstmintomaxcubic_SoS_threshold_EVI13,,,12.51874167
-25.5,0.263212969,29.84879488,0.215983754,Budburstmintomaxcubic_SoS_threshold_EVI2,,,4.735722805
-40.5,0.328697839,30.27646311,0.01995913,Budburstmintomaxcubic_SoS_threshold_EVI3,,,-8.934088516
-52.5,0.310035515,35.23550082,-0.364670669,Budburstmintomaxcubic_SoS_threshold_EVI4,,,-18.13220172
-64.5,0.306336561,40.52349162,-0.621902381,Budburstmintomaxcubic_SoS_threshold_EVI5,,,-27.77371116
-16.5,0.286428372,44.41232472,-2.100663845,Budburstmintomaxcubic_SoS_threshold_NDPI1,,,18.83949639
-26.5,0.288127869,43.99372828,-2.412912971,Budburstmintomaxcubic_SoS_threshold_NDPI13,,,13.41496809
-34.5,0.338157111,41.01405917,-2.36185672,Budburstmintomaxcubic_SoS_threshold_NDPI2,,,3.50930771
-45.5,0.328838558,45.84450571,-3.312606783,Budburstmintomaxcubic_SoS_threshold_NDPI3,,,-8.924654554
-58.5,0.310228016,49.96703136,-3.745447897,Budburstmintomaxcubic_SoS_threshold_NDPI4,,,-17.29257908
-73.5,0.262390525,55.97798851,-4.338619223,Budburstmintomaxcubic_SoS_threshold_NDPI5,,,-25.33031493
-16.5,0.188593978,49.18852804,-1.105130884,Budburstmintomaxcubic_SoS_threshold_NDVI1,,,36.35836431
-25.5,0.206234544,43.58134726,-0.945310744,Budburstmintomaxcubic_SoS_threshold_NDVI13,,,26.68855299
-33.5,0.201755452,37.53259484,-0.548934229,Budburstmintomaxcubic_SoS_threshold_NDVI2,,,16.02817563
-44.5,0.236915373,33.59478098,-0.40111755,Budburstmintomaxcubic_SoS_threshold_NDVI3,,,-0.641635686
-55.5,0.271147427,34.72015892,-0.368859346,Budburstmintomaxcubic_SoS_threshold_NDVI4,,,-13.99069229
-66.5,0.232172995,41.33398719,-0.799296071,Budburstmintomaxcubic_SoS_threshold_NDVI5,,,-24.25484323
-21.5,0.091677577,63.41809678,-4.160568863,Budburstmintomaxcubic_SoS_threshold_PPI1,,,36.20742092
-34.5,0.095185184,61.18400997,-4.371974352,Budburstmintomaxcubic_SoS_threshold_PPI13,,,30.17911903
-39.5,0.103674777,58.24720828,-4.581775942,Budburstmintomaxcubic_SoS_threshold_PPI2,,,21.17911903
-46.5,0.108516235,56.28706987,-4.913142389,Budburstmintomaxcubic_SoS_threshold_PPI3,,,8.160251107
-56.5,0.043847901,56.2567406,-4.52535114,Budburstmintomaxcubic_SoS_threshold_PPI4,,,-9.094465875
-68.5,-0.00475179,61.24700258,-4.487993577,Budburstmintomaxcubic_SoS_threshold_PPI5,,,-25.12276776
46.5,0.304229315,58.23810909,-3.56563982,Budburstdoublelogistic_SoS_threshold_NDGI1,,,36.8111945
36.5,0.237297484,51.52931998,-2.927139307,Budburstdoublelogistic_SoS_threshold_NDGI13,,,25.90553413
28.5,0.267800272,48.14080511,-2.902837083,Budburstdoublelogistic_SoS_threshold_NDGI2,,,19.04704356
17.5,0.291449205,41.10497646,-2.089057864,Budburstdoublelogistic_SoS_threshold_NDGI3,,,6.358364314
9.5,0.323663461,38.70917214,-1.781730192,Budburstdoublelogistic_SoS_threshold_NDGI4,,,-2.981258327
1.5,0.329285012,40.795781,-2.082802223,Budburstdoublelogistic_SoS_threshold_NDGI5,,,-9.405786629
-3.5,0.381571334,33.14256309,-0.570992122,Budburstdoublelogistic_SoS_threshold_EVI1,,,11.83006243
-11.5,0.587220109,22.9821834,0.16319662,Budburstdoublelogistic_SoS_threshold_EVI13,,,1.358364314
-16.5,0.599937465,23.83246646,-0.016643022,Budburstdoublelogistic_SoS_threshold_EVI2,,,-4.16050361
-24.5,0.618772765,25.15587401,0.070319612,Budburstdoublelogistic_SoS_threshold_EVI3,,,-13.4623904
-31.5,0.636862063,28.59888216,-0.095291239,Budburstdoublelogistic_SoS_threshold_EVI4,,,-20.87748474
-37.5,0.636749594,33.39661564,-0.392509676,Budburstdoublelogistic_SoS_threshold_EVI5,,,-26.74540927
-10.5,0.208145997,64.77224883,-5.704283845,Budburstdoublelogistic_SoS_threshold_NDPI1,,,32.8111945
-19.5,0.237482026,60.57066236,-5.942166674,Budburstdoublelogistic_SoS_threshold_NDPI13,,,21.98100582
-26.5,0.226638667,59.7185344,-6.243324857,Budburstdoublelogistic_SoS_threshold_NDPI2,,,14.8111945
-35.5,0.247490255,59.73861489,-6.842717101,Budburstdoublelogistic_SoS_threshold_NDPI3,,,5.273458654
-42.5,0.328983573,56.90278353,-6.494075197,Budburstdoublelogistic_SoS_threshold_NDPI4,,,-5.78314512
-49.5,0.373525053,56.89575734,-6.336751135,Budburstdoublelogistic_SoS_threshold_NDPI5,,,-14.52842814
22.5,0.392051132,44.99797465,-2.290400245,Budburstdoublelogistic_SoS_threshold_NDVI1,,,23.27345865
13.5,0.388789429,35.03445205,-1.065216462,Budburstdoublelogistic_SoS_threshold_NDVI13,,,10.13194922
6.5,0.409018345,30.31611932,-0.445631163,Budburstdoublelogistic_SoS_threshold_NDVI2,,,1.764024691
-3.5,0.633477312,23.28065893,0.186139037,Budburstdoublelogistic_SoS_threshold_NDVI3,,,-10.66050361
-12.5,0.651137072,27.56896764,-0.144243895,Budburstdoublelogistic_SoS_threshold_NDVI4,,,-18.13220172
-20.5,0.656699353,32.43295695,-0.457775261,Budburstdoublelogistic_SoS_threshold_NDVI5,,,-24.56616399
40.5,0.325892696,63.6290396,-6.303480605,Budburstdoublelogistic_SoS_threshold_PPI1,,,31.07534545
31.5,0.334722474,59.77418498,-6.383035248,Budburstdoublelogistic_SoS_threshold_PPI13,,,21.19798696
25.5,0.326751869,57.06740733,-6.17666067,Budburstdoublelogistic_SoS_threshold_PPI2,,,13.21685488
18.5,0.35580393,50.51606078,-4.838317659,Budburstdoublelogistic_SoS_threshold_PPI3,,,-4.886918705
12.5,0.38920654,50.36604369,-4.222720217,Budburstdoublelogistic_SoS_threshold_PPI4,,,-18.12276776
7.5,0.363053971,53.96046932,-4.040286426,Budburstdoublelogistic_SoS_threshold_PPI5,,,-27.42465455
43.5,0.558787856,24.81207795,0.156273031,Budburstfilterdoublelogistic_SoS_threshold_NDGI1,,,9.292326578
33.5,0.564663687,23.66945432,0.144454218,Budburstfilterdoublelogistic_SoS_threshold_NDGI13,,,2.056477522
27.5,0.567670401,24.35917527,0.017772367,Budburstfilterdoublelogistic_SoS_threshold_NDGI2,,,-3.330314931
16.5,0.57187203,27.57205279,-0.282476912,Budburstfilterdoublelogistic_SoS_threshold_NDGI3,,,-11.6888055
7.5,0.576803865,31.50372242,-0.568582546,Budburstfilterdoublelogistic_SoS_threshold_NDGI4,,,-18.40578663
-0.5,0.579206226,35.87782219,-0.858404177,Budburstfilterdoublelogistic_SoS_threshold_NDGI5,,,-24.49069229
-4.5,0.570807977,17.79938811,0.700726994,Budburstfilterdoublelogistic_SoS_threshold_EVI1,,,0.905534125
-11.5,0.564018193,19.30573738,0.635665076,Budburstfilterdoublelogistic_SoS_threshold_EVI13,,,-6.207673422
-17.5,0.560609168,21.87224032,0.426063642,Budburstfilterdoublelogistic_SoS_threshold_EVI2,,,-11.47182437
-25.5,0.55341615,27.50267834,0.048704603,Budburstfilterdoublelogistic_SoS_threshold_EVI3,,,-19.62276776
-32.5,0.548843367,32.80980508,-0.269725047,Budburstfilterdoublelogistic_SoS_threshold_EVI4,,,-26.1888055
-38.5,0.547615233,37.92874731,-0.562009369,Budburstfilterdoublelogistic_SoS_threshold_EVI5,,,-32.14163569
-13.5,0.649928448,31.99372954,-1.896635062,Budburstfilterdoublelogistic_SoS_threshold_NDPI1,,,6.471571861
-20.5,0.644454382,33.36098388,-2.302665964,Budburstfilterdoublelogistic_SoS_threshold_NDPI13,,,-0.358616818
-26.5,0.64002626,35.39636533,-2.657122692,Budburstfilterdoublelogistic_SoS_threshold_NDPI2,,,-5.528428139
-34.5,0.634732574,39.56908812,-3.203476984,Budburstfilterdoublelogistic_SoS_threshold_NDPI3,,,-13.4623904
-41.5,0.630910158,43.87429378,-3.691806679,Budburstfilterdoublelogistic_SoS_threshold_NDPI4,,,-19.95295644
-47.5,0.627473481,48.12839198,-4.113246431,Budburstfilterdoublelogistic_SoS_threshold_NDPI5,,,-25.84918286
18.5,0.583187116,19.11382655,0.821531228,Budburstfilterdoublelogistic_SoS_threshold_NDVI1,,,3.650817144
9.5,0.579133154,19.67884954,0.792229619,Budburstfilterdoublelogistic_SoS_threshold_NDVI13,,,-3.858616818
2.5,0.577180259,21.79370183,0.51898477,Budburstfilterdoublelogistic_SoS_threshold_NDVI2,,,-9.424654554
-7.5,0.572787321,27.15388314,0.088736974,Budburstfilterdoublelogistic_SoS_threshold_NDVI3,,,-18.02842814
-15.5,0.570615421,32.55098276,-0.261339764,Budburstfilterdoublelogistic_SoS_threshold_NDVI4,,,-25.05673003
-23.5,0.566738212,37.94966207,-0.580605747,Budburstfilterdoublelogistic_SoS_threshold_NDVI5,,,-31.40578663
32.5,0.424490513,29.07533923,-0.276148754,Budburstfilterdoublelogistic_SoS_threshold_PPI1,,,-1.188805497
26.5,0.426233309,31.49703712,-0.590942106,Budburstfilterdoublelogistic_SoS_threshold_PPI13,,,-8.320880969
23.5,0.425360828,34.34872291,-0.878393492,Budburstfilterdoublelogistic_SoS_threshold_PPI2,,,-13.69823946
17.5,0.424819943,39.77000003,-1.345210386,Budburstfilterdoublelogistic_SoS_threshold_PPI3,,,-21.98125833
12.5,0.424720098,44.9099018,-1.759021351,Budburstfilterdoublelogistic_SoS_threshold_PPI4,,,-28.69823946
7.5,0.423089528,49.85152414,-2.126519775,Budburstfilterdoublelogistic_SoS_threshold_PPI5,,,-34.74540927
40.5,0.527696016,27.72732013,0.008746083,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI1,,,14.40553413
32.5,0.54020305,25.11459822,0.103636704,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI13,,,7.292326578
26.5,0.548841883,24.38427997,0.079996648,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI2,,,1.933836012
16.5,0.558841855,25.57855172,-0.095245377,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI3,,,-6.358616818
8.5,0.568390262,28.4386981,-0.346327516,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI4,,,-13.08503191
0.5,0.573659281,32.14238793,-0.608412935,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI5,,,-19.23597531
-3.5,0.624103074,17.96933865,0.775624452,Budburstmintomaxdoublelogistic_SoS_threshold_EVI1,,,4.245156767
-11.5,0.617990131,18.24634365,0.870905738,Budburstmintomaxdoublelogistic_SoS_threshold_EVI13,,,-2.603899837
-16.5,0.612385178,20.21138619,0.60430788,Budburstmintomaxdoublelogistic_SoS_threshold_EVI2,,,-7.830314931
-24.5,0.609300192,24.94163647,0.199664738,Budburstmintomaxdoublelogistic_SoS_threshold_EVI3,,,-15.70767342
-31.5,0.605053024,29.92448575,-0.13509449,Budburstmintomaxdoublelogistic_SoS_threshold_EVI4,,,-22.22654135
-37.5,0.602221352,34.84985441,-0.436927001,Budburstmintomaxdoublelogistic_SoS_threshold_EVI5,,,-28.09446587
-14.5,0.577975525,37.14749635,-2.646738832,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI1,,,7.037609597
-22.5,0.57254483,38.6852605,-3.128869599,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI13,,,0.282892616
-27.5,0.569422261,40.62761671,-3.528261483,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI2,,,-4.764277195
-36.5,0.56584623,44.75884671,-4.202013804,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI3,,,-12.64163569
-43.5,0.562648926,48.76207106,-4.761806259,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI4,,,-18.84918286
-50.5,0.558952129,52.88089779,-5.29251942,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI5,,,-24.54729606
22.5,0.62874687,20.75176244,0.512441355,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI1,,,8.21685488
13.5,0.630095011,19.56284981,0.611085705,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI13,,,0.792326578
6.5,0.627686785,20.59710096,0.473655285,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI2,,,-4.707673422
-3.5,0.625659369,24.71955825,0.110066073,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI3,,,-13.33974889
-12.5,0.622866556,29.52458288,-0.220173301,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI4,,,-20.27371116
-20.5,0.620818419,34.56298685,-0.532249821,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI5,,,-26.6133338
30.5,0.448502844,30.48264508,-0.654784265,Budburstmintomaxdoublelogistic_SoS_threshold_PPI1,,,1.13194922
25.5,0.449089769,32.56752804,-0.994332247,Budburstmintomaxdoublelogistic_SoS_threshold_PPI13,,,-5.858616818
21.5,0.448568369,35.0499178,-1.281722451,Budburstmintomaxdoublelogistic_SoS_threshold_PPI2,,,-11.17937154
15.5,0.447244402,39.98319746,-1.756325871,Budburstmintomaxdoublelogistic_SoS_threshold_PPI3,,,-19.30201304
10.5,0.388423571,46.71634982,-2.229321217,Budburstmintomaxdoublelogistic_SoS_threshold_PPI4,,,-27.24540927
6.5,0.38335453,51.60660405,-2.625159745,Budburstmintomaxdoublelogistic_SoS_threshold_PPI5,,,-33.35861682
