R,RMSE,KGE,name
0.4608055753392191,31.809988315992264,-1.449949706625039,plantbudmintomaxSoS_threshold_NDGI4
0.47045913347417856,33.83539236615578,-1.4897407917072636,plantbudmintomaxSoS_threshold_NDGI5
0.5569703922455619,15.512831655566144,0.26312443521525275,plantbudmintomaxSoS_threshold_EVI1
0.5453531996535438,18.182446079194733,-0.026773499488576213,plantbudmintomaxSoS_threshold_EVI13
0.614914559657708,20.297722218913066,-0.2980684932759845,plantbudmintomaxSoS_threshold_EVI2
0.501759985693815,25.146188521314524,-0.6864643635335343,plantbudmintomaxSoS_threshold_EVI3
0.4701066506746327,32.73743979057223,-1.4379531820996272,plantbudmintomaxSoS_threshold_EVI4
0.45741274150009303,33.96035598887285,-1.4729152005454402,plantbudmintomaxSoS_threshold_EVI5
0.5270442685406165,14.492697748069473,0.32951827778097575,plantbudmintomaxSoS_threshold_NDPI1
0.5510381537136038,17.79927638636974,0.024605173189405027,plantbudmintomaxSoS_threshold_NDPI13
0.5840356207039242,19.41160446010109,-0.16892173445473424,plantbudmintomaxSoS_threshold_NDPI2
0.542301174427473,22.411626091413858,-0.45706404526016753,plantbudmintomaxSoS_threshold_NDPI3
0.5093719536460297,24.716943485223105,-0.6674138790817672,plantbudmintomaxSoS_threshold_NDPI4
0.45147244305187406,32.40982484606255,-1.3996510706700303,plantbudmintomaxSoS_threshold_NDPI5
0.4279991617456167,27.00204972519833,-2.550693709456132,plantbudmintomaxSoS_threshold_NDVI1
0.3742080662958534,16.982465989537175,0.4085482078202419,plantbudmintomaxSoS_threshold_NDVI13
0.5379782336258234,17.865592457960496,0.03014931013818678,plantbudmintomaxSoS_threshold_NDVI2
0.6152699712802465,20.335745738218957,-0.29473076794606223,plantbudmintomaxSoS_threshold_NDVI3
0.4870411043280485,25.27287959687972,-0.681735255333576,plantbudmintomaxSoS_threshold_NDVI4
0.45822434143669544,32.54949513367139,-1.42952831554237,plantbudmintomaxSoS_threshold_NDVI5
0.46769735956709874,37.02015139015819,-6.547196030550913,plantbudmintomaxSoS_threshold_PPI1
0.4347028515991668,38.67182712350467,-8.229313931034872,plantbudmintomaxSoS_threshold_PPI13
0.4627724122033182,33.49805677370966,-6.276668113926029,plantbudmintomaxSoS_threshold_PPI2
0.3601456972008803,32.73552118957623,-3.616442070619402,plantbudmintomaxSoS_threshold_PPI3
0.3874199651977808,33.772671154459616,-3.0959991843182584,plantbudmintomaxSoS_threshold_PPI4
0.4282692754062578,50.500066006548806,-6.263680955741211,plantbudmintomaxSoS_threshold_PPI5
-0.4081514690476202,55.705725977456,-2.9192514421627918,plantbudcubic_SoS_threshold_NDGI1
-0.2934488363062868,47.52205527826244,-2.315018100862017,plantbudcubic_SoS_threshold_NDGI13
-0.33506264310646966,42.785854334683435,-1.9083567822949759,plantbudcubic_SoS_threshold_NDGI2
-0.5278211223962888,37.06585055891956,-1.338402260524294,plantbudcubic_SoS_threshold_NDGI3
-0.6397167978996412,29.264914769608566,-0.08569836848880197,plantbudcubic_SoS_threshold_NDGI4
-0.6233983303667914,28.310628956091573,0.05196783358137025,plantbudcubic_SoS_threshold_NDGI5
0.8779277311196234,9.832541602507773,0.3356875530399721,plantbudcubic_SoS_threshold_EVI1
0.8603867981172924,6.659292512572868,0.6966256701714026,plantbudcubic_SoS_threshold_EVI13
0.8341065178518497,8.47263915461442,0.5051291726062539,plantbudcubic_SoS_threshold_EVI2
0.7642112273984256,14.661382549551915,-0.03506928367984341,plantbudcubic_SoS_threshold_EVI3
0.6006769988742343,21.206053860034302,-0.5318846793666709,plantbudcubic_SoS_threshold_EVI4
-0.06946375327087645,31.88115470682644,-1.1030726017355597,plantbudcubic_SoS_threshold_EVI5
0.8605871336199815,7.483737957079422,0.7879082699625121,plantbudcubic_SoS_threshold_NDPI1
0.8562579389616953,7.05824594529727,0.8474496077345186,plantbudcubic_SoS_threshold_NDPI13
0.8480798556377565,8.854468214025857,0.5079299329950269,plantbudcubic_SoS_threshold_NDPI2
0.7735714028577662,14.603821264384303,-0.026156549573276733,plantbudcubic_SoS_threshold_NDPI3
0.6014406348995855,21.17017567770863,-0.5280990048774321,plantbudcubic_SoS_threshold_NDPI4
-0.22078238690938368,34.953749169711685,-1.1980052030429373,plantbudcubic_SoS_threshold_NDPI5
-0.30417637306179723,44.15405231970189,-1.9008984603200174,plantbudcubic_SoS_threshold_NDVI1
-0.42832279650784116,38.3125027651869,-1.2868937632906507,plantbudcubic_SoS_threshold_NDVI13
-0.4993978250526323,30.320466324553447,-0.48122701853742367,plantbudcubic_SoS_threshold_NDVI2
-0.28802489490304417,18.565003811907964,0.4408423472866373,plantbudcubic_SoS_threshold_NDVI3
-0.05839535040599995,17.706105766505395,-0.051456695446698175,plantbudcubic_SoS_threshold_NDVI4
