dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
-19.8333333,0.060945754,40.63235742,-8.434455313,leafcubic_SoS_threshold_NDVI5,172,162,334
70.6666667,0.129874255,53.11177205,-7.772643435,leafmintomaxcubic_SoS_threshold_NDGI13,118,217,335
56.6666667,-0.020184845,33.18892585,-6.425396923,leaffilterdoublelogistic_SoS_threshold_PPI1,229,107,336
0.6666667,0.018198654,36.55083158,-8.270941568,leafSoS_threshold_NDVI3,205,132,337
8.6666667,-0.138849581,28.73271424,-3.274081721,leaffiltercubic_SoS_threshold_PPI13,275,63,338
3.1666667,0.094794299,46.95121446,-9.027256949,leafcubic_SoS_threshold_NDVI13,141,198,339
22.1666667,0.113425987,50.99347987,-9.536420417,leafcubic_SoS_threshold_NDGI13,130,209,339
-9.8333333,0.043354505,38.15398877,-9.529870322,leafcubic_SoS_threshold_NDVI3,192,148,340
31.1666667,0.132143954,54.54139712,-7.971956948,leafcubic_SoS_threshold_NDPI1,114,227,341
4.6666667,-0.131279115,30.69690574,-4.51312924,leaffiltercubic_SoS_threshold_PPI2,268,78,346
-21.3333333,0.206691369,65.83132017,-37.26106616,leafdoublelogistic_SoS_threshold_NDPI5,81,265,346
20.6666667,0.043509002,39.22556416,-4.49275999,leaffilterdoublelogistic_SoS_threshold_NDVI5,191,156,347
14.1666667,0.159950418,59.93101738,-10.86709694,leafcubic_SoS_threshold_NDVI1,96,251,347
49.6666667,0.023279148,37.81046481,-7.837495144,leaffilterdoublelogistic_SoS_threshold_NDGI4,202,146,348
1.6666667,0.057928776,41.34422436,-8.240399168,leafmintomaxSoS_threshold_PPI3,178,170,348
114.6666667,0.214875833,70.36456307,-29.905168,leafdoublelogistic_SoS_threshold_NDPI13,77,271,348
114.6666667,0.210874488,67.40926281,-31.47624773,leafdoublelogistic_SoS_threshold_NDPI2,80,268,348
114.6666667,0.074326043,45.84286992,-14.24557612,leaffilterdoublelogistic_SoS_threshold_NDPI1,157,193,350
9.6666667,0.20514979,66.98319929,-35.15306297,leafdoublelogistic_SoS_threshold_NDPI3,83,267,350
-13.3333333,0.059992014,43.93747546,-5.576983928,leaffiltercubic_SoS_threshold_NDPI5,173,182,355
114.6666667,0.071950206,46.53884436,-15.98894867,leaffilterdoublelogistic_SoS_threshold_NDPI13,159,196,355
110.6666667,0.195521558,68.19526708,-21.2869879,leafSoS_threshold_NDPI13,85,270,355
